ID	ACTIVATIONDATE	DEACTIVATIONDATE	NAME	STATIONNUMBER	VISTANAME	AGENCY_ID	STREETCOUNTRY_ID	STREETADDRESSLINE1	STREETADDRESSLINE2	STREETADDRESSLINE3	STREETCITY	STREETSTATE_ID	STREETCOUNTY_ID	STREETPOSTALCODE	MAILINGCOUNTRY_ID	MAILINGADDRESSLINE1	MAILINGADDRESSLINE2	MAILINGADDRESSLINE3	MAILINGCITY	MAILINGSTATE_ID	MAILINGCOUNTY_ID	MAILINGPOSTALCODE	FACILITYTYPE_ID	MFN_ZEG_RECIPIENT	PARENT_ID	REALIGNEDFROM_ID	REALIGNEDTO_ID	VISN_ID	VERSION	CREATED	UPDATED	CREATEDBY	UPDATEDBY	CODE	POSTALNAME
"1,000,933"			MANSFIELD CBOC	541GD	DAVID F WINDER CLINIC	"1,009,121"	"1,006,840"	1025 SOUTH TRIMBLE RD.			MANSFIELD	"1,009,339"		44906-3427	"1,006,840"	1456 PARK AVENUE WEST			MANSFIELD	"1,009,339"		44906-2700	"1,009,148"	0	"1,000,144"			"1,002,210"	0	6/4/2004 1:18:48.000000 PM	5/10/2016 1:27:37.898874 PM	Initial Load	DataBroker - CQ# 0942 4/6/2016	CBOC	OH
"1,000,525"	10/01/1998 00:00:00		MILES CITY VA MEDICAL CENTER	436A4	MILES CITY VA MEDICAL CENTER	"1,009,121"	"1,006,840"	210 S WINCHESTER			MILES CITY	"1,009,330"		59301-4757	"1,006,840"								"1,009,231"	0	"1,000,095"	"1,000,206"		"1,002,219"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.755708 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	MT
"1,001,137"	07/01/1996 00:00:00		"HOT SPRINGS, SD MC"	568A4	"HOT SPRINGS, SD MC"	"1,009,121"	"1,006,840"	500 N. 5TH STREET			HOT SPRINGS	"1,009,346"		57747-1480	"1,006,840"	VA MEDICAL CENTER			HOT SPRINGS	"1,009,346"		57747-1480	"1,009,231"	0	"1,000,165"	"1,000,172"		"1,002,223"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:07.185475 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	VAMC	SD
"1,001,140"			RAPID CITY CBOC	568GA	RAPID CITY CBOC	"1,009,121"	"1,006,840"	3625 5TH STREET			RAPID CITY	"1,009,346"		57701-6015	"1,006,840"	3625 5TH STREET			RAPID CITY	"1,009,346"		57701-6015	"1,009,148"	0	"1,000,165"			"1,002,223"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:07.191682 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	SD
"1,001,141"			PIERRE CBOC	568GB	PIERRE CBOC	"1,009,121"	"1,006,840"	"1601 NORTH HARRISON, SUITE 6"			PIERRE	"1,009,346"		57501-2378	"1,006,840"	"1601 NORTH HARRISON, SUITE 6"			PIERRE	"1,009,346"		57501-2378	"1,009,148"	0	"1,000,165"			"1,002,223"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:07.194966 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	SD
"1,001,142"	07/01/1996 00:00:00	12/31/1969 00:00:00	ZZALLIANCE	568GC	ZZALLIANCE	"1,009,121"	"1,006,840"	524 BOX BUTTE AVENUE			ALLIANCE	"1,009,331"		69301	"1,006,840"	524 BOX BUTTE AVENUE			ALLIANCE	"1,009,331"		69301	"1,009,148"	0		"1,001,209"			0	6/4/2004 1:18:48.000000 PM	10/16/2007 12:33:27.384904 PM	Initial Load	Cleanup For Inactive Rows	CBOC	NE
"1,000,964"			GREENVILLE VA CLINIC SC	544BZ	GREENVILLE VA CLINIC SC	"1,009,121"	"1,006,840"	41 PARK CREEK DRIVE			GREENVILLE	"1,009,345"		29605-4270									"1,009,197"	0	"1,000,147"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	5/10/2016 1:27:37.592258 PM	Initial Load	DataBroker - CQ# 0942 4/6/2016	OPC	SC
"1,000,969"			FLORENCE CBOC	544GB	"FLORENCE, SC CBOC"	"1,009,121"	"1,006,840"	1822 SALLY HILL FARM BLVD.			FLORENCE	"1,009,345"		29501-6987	"1,006,840"	1822 SALLY HILL FARM BLVD.			FLORENCE	"1,009,345"		29501-6987	"1,009,148"	0	"1,000,147"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.897316 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	SC
"1,000,970"			ROCK HILL CBOC	544GC	"ROCK HILL, SC CBOC"	"1,009,121"	"1,006,840"	2670 MILLS PARK DRIVE			ROCK HILL	"1,009,345"		29732-8599	"1,006,840"								"1,009,148"	0	"1,000,147"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	8/6/2015 2:37:04.963120 PM	Initial Load	DataBroker - CQ# 0932 07/08/2015	CBOC	SC
"1,000,971"			ANDERSON CBOC	544GD	"ANDERSON, SC CBOC"	"1,009,121"	"1,006,840"	1702 E GREENVILLE STREET			ANDERSON	"1,009,345"		29621-2009	"1,006,840"	1702 E GREENVILLE STREET			ANDERSON	"1,009,345"		29621-2009	"1,009,148"	0	"1,000,147"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.903168 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	SC
"1,000,972"			ORANGEBURG CBOC	544GE	"ORANGEBURG, SC CBOC"	"1,009,121"	"1,006,840"	1767 VILLAGEPARK DRIVE			ORANGEBURG	"1,009,345"		29118-2475	"1,006,840"	1767 VILLAGEPARK DRIVE			ORANGEBURG	"1,009,345"		29118-2475	"1,009,148"	0	"1,000,147"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.906591 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	SC
"1,000,973"			SUMTER CBOC	544GF	SUMTER CBOC	"1,009,121"	"1,006,840"	407 N SALEM AVE			SUMTER	"1,009,345"		29150-4115	"1,006,840"	407 N SALEM AVE			SUMTER	"1,009,345"		29150-4115	"1,009,148"	0	"1,000,147"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM		Initial Load		CBOC	SC
"1,000,975"			MIAMI (OCS)	546B0	MIAMI (OCS)	"1,009,121"	"1,006,840"				KEY WEST	"1,009,312"											"1,009,197"	0	"1,000,148"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	12/18/2009 10:24:47.532849 AM	Initial Load	DataBroker - 10/28/2009 changes	OPC	FL
"1,000,977"			WILLIAM BILL KLING VAOC	546BZ	BROWARD COUNTY VA OPC	"1,009,121"	"1,006,840"	9800 W. COMMERCIAL BLVD			TAMARAC	"1,009,312"		33351-4325	"1,006,840"								"1,009,197"	0	"1,000,148"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	2/10/2016 2:58:29.989427 PM	Initial Load	DataBroker - CQ# 0939 1/4/2016	OPC	FL
"1,000,979"			MIAMI (ALCOHOL/DRUG)	546GA	MIAMI (ALCOHOL/DRUG)	"1,009,121"	"1,006,840"	"1492 FLAGLER ST, SUITE 102"			MIAMI	"1,009,312"		33135-2209	"1,006,840"	"1492 FLAGLER ST, SUITE 102"			MIAMI	"1,009,312"		33135-2209	"1,009,148"	0	"1,000,148"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.912330 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	FL
"1,000,980"			KEY WEST CBOC	546GB	KEY WEST CBOC	"1,009,121"	"1,006,840"	1300 DOUGLAS CIRCLE			KEY WEST	"1,009,312"		33040-4536	"1,006,840"	1300 DOUGLAS CIRCLE			KEY WEST	"1,009,312"		33040-4536	"1,009,148"	0	"1,000,148"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.915188 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	FL
"1,000,981"			HOMESTEAD VA CLINIC	546GC	HOMESTEAD VA CLINIC	"1,009,121"	"1,006,840"	"950 KROME AVE, STE 401"			HOMESTEAD	"1,009,312"		33030-4400	"1,006,840"	"950 KROME AVE, STE 401"			HOMESTEAD	"1,009,312"		33030-4400	"1,009,148"	0	"1,000,148"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.252611 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	FL
"1,000,816"	01/01/1996 00:00:00		VA HEALTHCARE NETWORK UPSTATE NEW YORK SYSTEM VISN 2 - BATAVIA DIVISION	528A4	BATAVIA VAMC	"1,009,121"	"1,006,840"	222 RICHMOND AVENUE			BATAVIA	"1,009,336"		14020-1227	"1,006,840"	222 RICHMOND AVENUE			BATAVIA	"1,009,336"		14020-1227	"1,009,231"	0	"1,000,132"	"1,000,117"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.584686 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	VAMC	NY
"1,000,817"	10/01/1999 00:00:00		CANANDAIGUA VA MEDICAL CENTER	528A5	CANANDAIGUA VA MEDICAL CENTER	"1,009,121"	"1,006,840"	400 FORT HILL AVE			CANANDAIGUA	"1,009,336"		14424-1159	"1,006,840"	400 FORT HILL AVE			CANANDAIGUA	"1,009,336"		14424-1159	"1,009,231"	0	"1,000,132"	"1,000,136"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.152441 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	NY
"1,000,818"	07/01/2000 00:00:00		BATH VA MEDICAL CENTER	528A6	BATH VA MEDICAL CENTER	"1,009,121"	"1,006,840"	76 VETERANS AVENUE			BATH	"1,009,336"		14810-0810	"1,006,840"	76 VETERANS AVENUE			BATH	"1,009,336"		14810-0810	"1,009,231"	0	"1,000,132"	"1,000,118"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.158398 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	NY
"1,000,819"	04/01/2000 00:00:00		SYRACUSE VA MEDICAL CENTER	528A7	SYRACUSE VA MEDICAL CENTER	"1,009,121"	"1,006,840"	800 IRVING AVE			SYRACUSE	"1,009,336"		13210-2716	"1,006,840"	800 IRVING AVE			SYRACUSE	"1,009,336"		13210-2716	"1,009,231"	0	"1,000,132"	"1,000,249"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.164368 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	NY
"1,000,820"	07/01/2000 00:00:00		SAMUEL S. STRATTON VAMC	528A8	SAMUEL S. STRATTON VAMC	"1,009,121"	"1,006,840"	113 HOLLAND AVENUE			ALBANY	"1,009,336"		12208-3410	"1,006,840"	113 HOLLAND AVE			ALBANY	"1,009,336"		12208-3410	"1,009,231"	0	"1,000,132"	"1,000,107"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.170210 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	NY
"1,000,823"	01/01/1996 00:00:00	12/31/1969 00:00:00	ZZ ROCHESTER	528BZ	ZZ ROCHESTER	"1,009,121"	"1,006,840"	465 WESTFALL ROAD			ROCHESTER	"1,009,336"		14620	"1,006,840"	465 WESTFALL ROAD			ROCHESTER	"1,009,336"		14620	"1,009,197"	0		"1,000,704"			0	6/4/2004 1:18:48.000000 PM	10/16/2007 12:33:27.384904 PM	Initial Load	Cleanup For Inactive Rows	OPC	NY
"1,000,826"	07/01/2000 00:00:00		MALONE CBOC	528G1	MALONE	"1,009,121"	"1,006,840"	3372 STATE ROUTE 11			MALONE	"1,009,336"		12953-4712	"1,006,840"	3372 STATE ROUTE 11			MALONE	"1,009,336"		12953-4712	"1,009,148"	0	"1,000,820"	"1,000,613"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	3/27/2015 2:03:08.966849 PM	Initial Load	DataBroker - CQ# 0928 03/02/2015	CBOC	NY
"1,000,827"	07/01/2000 00:00:00		WESTPORT CBOC	528G2	WESTPORT CBOC	"1,009,121"	"1,006,840"	7426 NYS  ROUTE 9N			WESTPORT	"1,009,336"		12993-2801	"1,006,840"								"1,009,148"	0	"1,000,820"	"1,000,615"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	10/28/2013 11:03:58.186868 AM	Initial Load	DataBroker - CQ# 0876 10/01/2013	CBOC	NY
"1,000,828"	07/01/2000 00:00:00		SIDNEY CBOC	528G3	BAINBRIDGE CBOC	"1,009,121"	"1,006,840"	109 MAIN STREET			BAINBRIDGE	"1,009,336"		13733-1212	"1,006,840"	109 MAIN STREET			BAINBRIDGE	"1,009,336"		13733-1212	"1,009,148"	0	"1,000,820"	"1,000,617"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.618316 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,829"	07/01/2000 00:00:00		ELMIRA CBOC	528G4	ELMIRA CBOC	"1,009,121"	"1,006,840"	1316 COLLEGE AVENUE			ELMIRA	"1,009,336"		14901-1169	"1,006,840"	200 MADISON AVENUE			ELMIRA	"1,009,336"		14901-3218	"1,009,148"	0	"1,000,818"	"1,000,706"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	4/30/2015 12:21:26.972012 PM	Initial Load	DataBroker - CQ# 0929 04/01/2015	CBOC	NY
"1,000,830"			AUBURN	528G5	AUBURN	"1,009,121"	"1,006,840"	17 LANSING STREET			AUBURN	"1,009,336"		13021-1983	"1,006,840"	17 LANSING STREET			AUBURN	"1,009,336"		13021-1983	"1,009,148"	0	"1,000,819"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.624841 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,831"			FONDA CBOC	528G6	FONDA CBOC	"1,009,121"	"1,006,840"	2623 STATE HIGHWAY 30A			FONDA	"1,009,336"		12068-5961	"1,006,840"	2623 STATE HIGHWAY 30A			FONDA	"1,009,336"		12068-5961	"1,009,148"	0	"1,000,820"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.628032 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,832"	07/01/2000 00:00:00		CATSKILL CBOC	528G7	CATSKILL CBOC	"1,009,121"	"1,006,840"	159 JEFFERSON HEIGHTS SUITE 102			CATSKILL	"1,009,336"		12414-1237	"1,006,840"	159 JEFFERSON HEIGHTS SUITE 102			CATSKILL	"1,009,336"		12414-1237	"1,009,148"	0	"1,000,820"	"1,000,614"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.632706 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,833"			WELLSVILLE CBOC	528G8	WELLSVILLE	"1,009,121"	"1,006,840"	"3458 RIVERSIDE DRIVE, ROUTE 19"			WELLSVILLE	"1,009,336"		14895-9581	"1,006,840"	"3458 RIVERSIDE DRIVE, ROUTE 19"			WELLSVILLE	"1,009,336"		14895-9581	"1,009,148"	0	"1,000,818"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.636156 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,834"			CORTLAND	528G9	CORTLAND	"1,009,121"	"1,006,840"	1451 DRYDEN ROAD			FREEVILLE	"1,009,336"		13068-9633	"1,006,840"								"1,009,148"	0	"1,000,819"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/4/2012 2:30:43.336036 PM	Initial Load	DataBroker - CQ# 0800 10/17/2012	CBOC	NY
"1,000,836"			JAMESTOWN VA CLINIC	528GB	JAMESTOWN VA CLINIC	"1,009,121"	"1,006,840"	608 WEST 3RD STREET			JAMESTOWN	"1,009,336"		14701-4705	"1,006,840"								"1,009,148"	0	"1,000,132"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.176173 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	NY
"1,000,837"			DUNKIRK VA CLINIC	528GC	DUNKIRK VA CLINIC	"1,009,121"	"1,006,840"	166 EAST 4TH ST			DUNKIRK	"1,009,336"		14048-2226	"1,006,840"								"1,009,148"	0	"1,000,132"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.182592 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	NY
"1,000,838"			NIAGARA FALLS VA CLINIC	528GD	NIAGARA FALLS VA CLINIC	"1,009,121"	"1,006,840"	2201 PINE AVENUE			NIAGARA FALLS	"1,009,336"		14301-2300	"1,006,840"	2201 PINE AVENUE			NIAGARA FALLS	"1,009,336"		14301-2300	"1,009,148"	0	"1,000,132"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.188913 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	NY
"1,000,839"	10/01/1999 00:00:00		ROCHESTER OPC	528GE	ROCHESTER OPC	"1,009,121"	"1,006,840"	465 WESTFALL ROAD			ROCHESTER	"1,009,336"		14620-4645	"1,006,840"	465 WESTFALL ROAD			ROCHESTER	"1,009,336"		14620-4645	"1,009,148"	0	"1,000,817"	"1,000,877"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.653651 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,840"	10/01/1999 00:00:00	12/31/1969 00:00:00	ZZ GENEVA	528GF	ZZ GENEVA	"1,009,121"	"1,006,840"					"1,009,336"											"1,009,148"	0		"1,000,880"			0	6/4/2004 1:18:48.000000 PM	10/16/2007 12:33:27.384904 PM	Initial Load	Cleanup For Inactive Rows	CBOC	NY
"1,000,841"	10/01/1999 00:00:00	12/31/1969 00:00:00	LYONS CBOC	528GG	ZZ LYONS	"1,009,121"	"1,006,840"	BOX 391 RT 14A			LYONS	"1,009,336"		14489	"1,006,840"	BOX 391 RT 14A			LYONS	"1,009,336"		14489	"1,009,148"	0		"1,000,881"			0	6/4/2004 1:18:48.000000 PM	10/16/2007 12:33:27.384904 PM	Initial Load	Cleanup For Inactive Rows	CBOC	NY
"1,000,842"	10/01/1999 00:00:00	12/31/1969 00:00:00	ITHACA CBOC	528GH	ZZ ITHACA	"1,009,121"	"1,006,840"					"1,009,336"											"1,009,148"	0		"1,000,883"			0	6/4/2004 1:18:48.000000 PM	10/16/2007 12:33:27.384904 PM	Initial Load	Cleanup For Inactive Rows	CBOC	NY
"1,000,845"			LOCKPORT	528GK	LOCKPORT	"1,009,121"	"1,006,840"	5883 SNYDER DRIVE			LOCKPORT	"1,009,336"		14094-9497	"1,006,840"	5883 SNYDER DRIVE			LOCKPORT	"1,009,336"		14094-9497	"1,009,148"	0	"1,000,132"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.656820 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,846"	04/01/2000 00:00:00		MASSENA CBOC	528GL	MASSENA CBOC	"1,009,121"	"1,006,840"	6100 ST. LAWRENCE CENTRE			MASSENA	"1,009,336"		13662-3214	"1,006,840"								"1,009,148"	0	"1,000,819"	"1,001,864"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	8/6/2015 2:37:04.943474 PM	Initial Load	DataBroker - CQ# 0932 07/08/2015	CBOC	NY
"1,000,847"	04/01/2000 00:00:00		ROME CBOC	528GM	ROME CBOC	"1,009,121"	"1,006,840"	125 BROOKLEY ROAD			ROME	"1,009,336"		13441-4301	"1,006,840"	125 BROOKLEY ROAD			ROME	"1,009,336"		13441-4301	"1,009,148"	0	"1,000,819"	"1,001,866"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.668497 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,848"	04/01/2000 00:00:00		BINGHAMTON CBOC	528GN	BINGHAMTON CBOC	"1,009,121"	"1,006,840"	425 ROBINSON STREET			BINGHAMTON	"1,009,336"		13901-1735	"1,006,840"	425 ROBINSON STREET			BINGHAMTON	"1,009,336"		13901-1735	"1,009,148"	0	"1,000,819"	"1,001,868"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.671508 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,849"	04/01/2000 00:00:00		WATERTOWN CBOC	528GO	WATERTOWN CBOC	"1,009,121"	"1,006,840"	144 EASTERN BLVD			WATERTOWN	"1,009,336"		13601-3132	"1,006,840"								"1,009,148"	0	"1,000,819"	"1,001,865"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	4/30/2015 12:21:26.986064 PM	Initial Load	DataBroker - CQ# 0929 04/01/2015	CBOC	NY
"1,000,850"	04/01/2000 00:00:00		OSWEGO CBOC	528GP	OSWEGO CBOC	"1,009,121"	"1,006,840"	437 STATE ROUTE 104E			OSWEGO	"1,009,336"		13126-2998	"1,006,840"	437 STATE ROUTE 104E			OSWEGO	"1,009,336"		13126-2998	"1,009,148"	0	"1,000,819"	"1,001,869"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.677672 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,851"			LACKAWANNA CBOC	528GQ	LACKAWANNA CBOC	"1,009,121"	"1,006,840"	1234 ABBOTT ROAD			LACKAWANNA	"1,009,336"		14218-1944	"1,006,840"								"1,009,148"	0	"1,000,132"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	12/10/2014 12:10:49.062430 PM	Initial Load	DataBroker - CQ# 0922 11/03/2014	CBOC	NY
"1,000,852"			OLEAN CBOC	528GR	OLEAN	"1,009,121"	"1,006,840"	465 NORTH UNTION STREET			OLEAN	"1,009,336"		14760-1921	"1,006,840"	465 NORTH UNION STREET			OLEAN	"1,009,336"		14760-1921	"1,009,148"	0	"1,000,132"			"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.683965 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,854"	07/01/2000 00:00:00		GLENS FALLS CBOC	528GT	GLENS FALLS CBOC	"1,009,121"	"1,006,840"	84 BROAD STREET			GLENS FALLS	"1,009,336"		12801-4381	"1,006,840"	84 BROAD STREET			GLENS FALLS	"1,009,336"		12801-4381	"1,009,148"	0	"1,000,820"	"1,000,606"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.687606 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,855"	07/01/2000 00:00:00	12/31/1969 00:00:00	ZZ-BENNINGTON CBOC	528GU	ZZ BENNINGTON CBOC-UPSTATE NY	"1,009,121"	"1,006,840"					"1,009,350"											"1,009,148"	0		"1,000,607"			0	6/4/2004 1:18:48.000000 PM	10/6/2015 8:36:32.934688 AM	Initial Load	DataBroker - CQ# 0934 09/01/2015	CBOC	VT
"1,000,856"	07/01/2000 00:00:00		PLATTSBURGH	528GV	PLATTSBURGH CBOC	"1,009,121"	"1,006,840"	80 SHARRON AVE			PLATTSBURGH	"1,009,336"		12901-4700	"1,006,840"	80 SHARRON AVE			PLATTSBURGH	"1,009,336"		12901-4700	"1,009,148"	0	"1,000,820"	"1,000,608"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.690640 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,857"	07/01/2000 00:00:00		SCHENECTADY CBOC	528GW	SCHENECTADY	"1,009,121"	"1,006,840"	1346 GERLING STREET			SCHENECTADY	"1,009,336"		12308-1702	"1,006,840"	1346 GERLING STREET			SCHENECTADY	"1,009,336"		12308-1702	"1,009,148"	0	"1,000,820"	"1,000,609"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	9/10/2014 12:58:29.749821 PM	Initial Load	DataBroker - CQ# 0918 08/18/2014	CBOC	NY
"1,000,858"	07/01/2000 00:00:00		TROY CBOC	528GX	TROY	"1,009,121"	"1,006,840"	295 RIVER STREET			TROY	"1,009,336"		12180-3215	"1,006,840"	295 RIVER STREET			TROY	"1,009,336"		12180-3215	"1,009,148"	0	"1,000,820"	"1,000,610"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.696706 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	NY
"1,000,860"	07/01/2000 00:00:00		KINGSTON CBOC	528GZ	KINGSTON CBOC	"1,009,121"	"1,006,840"	324 PLAZA RD.			KINGSTON	"1,009,336"		12401-2832	"1,006,840"								"1,009,148"	0	"1,000,820"	"1,000,612"		"1,002,202"	0	6/4/2004 1:18:48.000000 PM	5/29/2014 2:08:47.580094 PM	Initial Load	DataBroker - CQ# 0904 05/13/2014	CBOC	NY
"1,000,867"			MICHAEL A. MARZANO VA OPC	529GA	MICHAEL A. MARZANO VA OPC	"1,009,121"	"1,006,840"	295 N. KERRWOOD DRIVE			HERMITAGE	"1,009,342"		16148-5207	"1,006,840"	325 New Caslte Road			Butler	"1,009,342"		16001	"1,009,148"	0	"1,000,133"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.100108 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	PA
"1,000,868"			LAWRENCE COUNTY VA CLINIC	529GB	LAWRENCE COUNTY VA CLINIC	"1,009,121"	"1,006,840"	1750 New Butler Road			New Castle	"1,009,342"		16101-3184	"1,006,840"	325 New Castle Road			Butler	"1,009,342"		16001	"1,009,148"	0	"1,000,133"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.064402 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	PA
"1,000,869"			ARMSTRONG COUNTY VA CLINIC	529GC	ARMSTRONG COUNTY VA CLINIC	"1,009,121"	"1,006,840"	11 HILLTOP PLAZA			KITTANNING	"1,009,342"		16201-8905	"1,006,840"								"1,009,148"	0	"1,000,133"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	5/10/2016 1:27:37.738841 PM	Initial Load	DataBroker - CQ# 0942 4/6/2016	CBOC	PA
"1,000,870"			CLARION COUNTY VA CLINIC	529GD	CLARION COUNTY VA CLINIC	"1,009,121"	"1,006,840"	"56 CLARION PLAZA, SUITE #115"			MONROE TOWNSHIP	"1,009,342"		16214-9998	"1,006,840"								"1,009,148"	0	"1,000,133"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	5/10/2016 1:27:37.747532 PM	Initial Load	DataBroker - CQ# 0942 4/6/2016	CBOC	PA
"1,000,875"			TWIN FALLS VA CLINIC	531GE	TWIN FALLS VA CLINIC	"1,009,121"	"1,006,840"	260 2ND AVE E STREET			TWIN FALLS	"1,009,316"		83301-6242									"1,009,148"	0	"1,000,135"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.201964 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	ID
"1,000,888"			SAVANNAH PRIMARY CARE CLINIC	534BY	SAVANNAH OPC-CHARLESTON	"1,009,121"	"1,006,840"	325 WEST MONTGOMERY CROSSROADS			SAVANNAH	"1,009,313"		31406-3309	"1,006,840"	325 WEST MONTGOMERY CROSSROADS			SAVANNAH	"1,009,313"		31406-3309	"1,009,148"	0	"1,000,138"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	2/3/2012 10:18:06.751027 AM	Initial Load	DataBroker - CQ# 0768 01/17/2012	CBOC	GA
